Census Tract,Rural~Urban,Access to Care,Employment Accessibility,Affordability,Air Quality,Population Churning,Education,Food Accessibility,Income Inequality,Job Participation,Population Density,Segregation,Material Deprivation,Walkability,Community Environment Profile,Consumer Opportunity Profile,Economic Opportunity Profile,Wellness Disparity Profile,Health Opportunity Index
51035080500,Rural,0.335555982644,0.030922290938,0.49049049049,0.912843634466,0.937659033079,0.631637329339,0.931347211097,0.505533063428,0.503,0.000566331273,0.802206346046,0.514293319927,0.057423525,0.2362585714,0.568302029,0.2485189917,0.2868136255,0.4080061814
51005080302,Urban,0.221729422812,0.034825061025,0.622622622623,0.91493742094,0.97582697201,0.68066863229,0.884823999651,0.490553306343,0.49,0.000145469405,0.743991842471,0.450373882445,0.053263631,0.2356429318,0.6064585931,0.239701346,0.2357740499,0.4080213749
51133020100,Urban,0.380028531774,0.021912350598,0.543543543544,0.880061318665,0.945292620865,0.680932087741,0.942138730033,0.445344129555,0.501,0.00088170006,0.738265339973,0.528805526976,0.110449977,0.2604970371,0.6520916395,0.2149378922,0.3509380181,0.4084778153
51143011200,Rural,0,0.098293145489,0.574574574575,0.881660248547,0.881679389313,0.670208775648,0.674192528902,0.525506072874,0.657,0.001400281833,0.696657049492,0.484852298814,0.065682506,0.2555129937,0.4096472636,0.3450274658,0.1026784441,0.4085037693
51550021403,Urban,0.460555337712,0.094753328113,0.399399399399,0.830173338834,0.796437659033,0.660366661591,0.84356194659,0.428609986505,0.64,0.041899630552,0.404758730018,0.368200530939,0.268617685,0.3564308835,0.4446357804,0.2963783829,0.5780228681,0.4087378145
51089010300,Rural,0.382473467514,0.092655367232,0.511511511512,0.861956691202,0.867684478372,0.67612073121,0.942138730033,0.388663967611,0.613,0.002893841758,0.75437684509,0.48554954272,0.129788606,0.3046484093,0.5941467118,0.2614155114,0.3444597434,0.4087436988
51650011500,Urban,0.481647181133,0.128807225164,0.570570570571,0.755922673939,0.838422391858,0.767396010245,0.933302447075,0.425506072874,0.653,0.035743276482,0.838265919709,0.414340697202,0.236643505,0.3917583699,0.6488627194,0.2938315679,0.3720232939,0.4089059239
51121021200,Urban,0.30295662448,0.097278411181,0.516516516517,0.883635459267,0.81679389313,0.722598836091,0.942138730033,0.495411605938,0.61,0.002246447382,0.892687404464,0.481357471446,0.054906485,0.2950032025,0.5934228895,0.2943304601,0.2175809071,0.4091088994
51179010406,Urban,0.241572678633,0.120779220779,0.598598598599,0.821080146802,0.772264631043,0.754631054547,0.99667317568,0.448852901484,0.76,0.015006668273,0.865522525638,0.498424626662,0.149074344,0.3573162903,0.6802946947,0.3042278878,0.1879010903,0.4092035702
51059452600,Urban,0.477824671472,0.107338835601,0.618618618619,0.591465904206,0.806615776081,0.74467235138,0.930181674631,0.469365721997,0.777,0.060984994442,0.818587106286,0.425044953287,0.252394168,0.433170475,0.6649442345,0.3067717232,0.3793430005,0.4094856005
51740210600,Urban,0.466355207694,0.11759504863,0.397397397397,0.787801325741,0.837150127226,0.719670657815,0.933302447075,0.546828609987,0.668,0.042231656141,0.834818423491,0.448146990654,0.306848033,0.3846015334,0.5435390806,0.3400288358,0.3629373694,0.4095008188
51710006100,Urban,0.464126324045,0.126748308089,0.474474474474,0.775287778176,0.839694656489,0.688687469083,0.933302447075,0.509041835358,0.73,0.072559251021,0.683404286567,0.321378754814,0.327396765,0.4107534308,0.5254588901,0.3430416194,0.4385315186,0.4096156898
51059452301,Urban,0.496262621312,0.112320749195,0.548548548549,0.830233975409,0.900763358779,0.646889265285,0.933302447075,0.481646423752,0.788,0.191139025444,0.594445743482,0.182436101126,0.14904172,0.4036962937,0.5085133355,0.339773052,0.5066598802,0.4096644075
51520020400,Urban,0.298411146482,0.091116751269,0.508508508509,0.795602040742,0.865139949109,0.71622929141,0.94773002839,0.499190283401,0.621,0.016917758705,0.792076427229,0.472852677912,0.132679495,0.3189018104,0.6000474929,0.2880430134,0.2656384603,0.40967585
51087200700,Urban,0.500925476862,0.076632092739,0.339339339339,0.640809680038,0.854961832061,0.737924776989,0.996731108406,0.341970310391,0.505,0.035634452041,0.078818317851,0.26754253047,0.202585672,0.363767655,0.5523767086,0.1884091677,0.7727773825,0.409732488
51810045801,Urban,0.367219545039,0.117214191853,0.563563563564,0.815696331551,0.762086513995,0.718927177603,0.933302447075,0.523076923077,0.626,0.046590186034,0.791925695892,0.499241984621,0.2556172,0.3711206567,0.6095698601,0.3207033336,0.3145052867,0.4097714344
51730811100,Urban,0.359292045671,0.096440972222,0.485485485485,0.83982524901,0.763358778626,0.706791672412,0.984424240124,0.560728744939,0.692,0.012004002074,0.914404827009,0.467813568986,0.153985809,0.3399042695,0.5890777529,0.3257374238,0.2464574897,0.4097728263
51083930202,Rural,0.460225777659,0.056830031283,0.429429429429,0.960321798309,0.937659033079,0.66121148339,0.869924840338,0.364912280702,0.494,0.000430855949,0.639822317384,0.403465736969,0.000978433,0.2371116762,0.5063272448,0.2271888182,0.4579791406,0.4099056987
51087200801,Urban,0.499150625068,0.104053522235,0.418418418418,0.690155273938,0.954198473282,0.728846836215,0.963066943194,0.427800269906,0.683,0.015754003462,0.942354925919,0.462265243848,0.155474028,0.3534362171,0.6139558113,0.2812894176,0.3313811273,0.4099827475
51710004400,Urban,0.464126324045,0.104389312977,0.371371371371,0.748708633513,0.917302798982,0.691085087942,0.985320208518,0.426180836707,0.76,0.059885645501,0.657787689114,0.431751160796,0.311125531,0.3913338046,0.5726107791,0.2994366009,0.4515880952,0.4100568181
51550020905,Urban,0.440948126861,0.114019520852,0.548548548549,0.94722239639,0.842239185751,0.704320919888,0.934393775458,0.528744939271,0.71,0.034424057752,0.938834382977,0.347799370921,0.252359908,0.3604420661,0.5696136419,0.3462977966,0.2919058504,0.4101562399
51650011200,Urban,0.483865745876,0.14500450045,0.438438438438,0.779648381904,0.820610687023,0.708011855604,0.933302447075,0.489203778677,0.671,0.04286683553,0.90231385485,0.414126926856,0.18614638,0.3736179057,0.5343192063,0.3378101985,0.3409516879,0.4101665069
51760070100,Urban,0.509877127629,0.101838413159,0.597597597598,0.761156036462,0.847328244275,0.841558066169,0.93879805103,0.23697705803,0.637,0.015457512384,0.688795830539,0.518831896835,0.176149279,0.374393594,0.7737532352,0.2028843393,0.4682240328,0.4102579574
51143010200,Urban,0.355530159582,0.092889647327,0.520520520521,0.871531489597,0.944020356234,0.655072176338,0.942138730033,0.434952766532,0.558,0.001659017493,0.877359444638,0.494892238818,0.10852914,0.2788217729,0.586201928,0.2700176282,0.2626717851,0.410396408
51710006607,Urban,0.467127190833,0.16388650043,0.435435435435,0.76581760812,0.825699745547,0.688380285909,0.999929265933,0.430094466937,0.66,0.038055240619,0.761677652662,0.457264564874,0.339601267,0.4018651889,0.5739098583,0.3215526958,0.4007640306,0.4104728473
51059431600,Urban,0.490503382021,0.089691520694,0.544544544545,0.717912380493,0.912213740458,0.769831421185,0.968918704145,0.431039136302,0.56,0.055634829595,0.599247245127,0.362111193449,0.256407673,0.3809459607,0.6689398416,0.2453622699,0.5001288867,0.4104983199
51199050900,Urban,0.286429607004,0.109878419453,0.412412412412,0.893820797829,0.756997455471,0.751192683192,0.942138730033,0.454116059379,0.567,0.004301896766,0.65216553908,0.542975993382,0.1277704,0.3071404585,0.5735198759,0.2810308257,0.3284541751,0.4107691613
51165011500,Urban,0.457179765658,0.068531187123,0.566566566567,0.835153817877,0.788804071247,0.736352920522,0.991527607639,0.411740890688,0.548,0.017949369984,0.591572829968,0.393596261789,0.110805028,0.3255623496,0.6605481256,0.2263894,0.4804116847,0.4109486044
51057950800,Urban,0.216578354031,0.047247539191,0.428428428428,0.887515207797,0.983460559796,0.65527905258,0.950475816783,0.460458839406,0.656,0.000503035425,0.77437902232,0.512488606868,0.032305656,0.2432852171,0.5636051857,0.2618089439,0.2166334749,0.4109716486
51083930201,Rural,0.273030507845,0.088523047977,0.525525525526,0.919334575948,0.910941475827,0.641052512694,0.869172043545,0.445344129555,0.53,0.000380885542,0.738534595096,0.421766801322,0.001055634,0.2417808869,0.4981597686,0.2744632119,0.2749316474,0.4111023855
51041100205,Urban,0.507419293258,0.116657981588,0.482482482482,0.710859529034,0.750636132316,0.637045299743,0.933302447075,0.482186234818,0.758,0.070551551137,0.698616556871,0.332525248562,0.132391161,0.3854754322,0.4926195658,0.3304188347,0.4614757089,0.4111297938
51051040200,Rural,0.377377862851,0.005301645338,0.526526526527,0.904357672,0.921119592875,0.663057087387,0.942138730033,0.479082321188,0.489,0.001326991904,0.604351497747,0.407005394316,0.039195492,0.2408914562,0.5932893455,0.2128804416,0.4173133305,0.4111922908
51810043400,Urban,0.323751154428,0.113418001104,0.593593593594,0.802946409565,0.918575063613,0.87310802719,0.767121109373,0.341430499325,0.633,0.04203954769,0.698639746307,0.586814242728,0.282125919,0.371420944,0.6914615791,0.2673185676,0.3312302455,0.4113461295
51177020304,Urban,0.206771523948,0.108231707317,0.596596596597,0.918752566168,0.732824427481,0.72342416284,0.934142207471,0.534547908232,0.608,0.027409323145,0.752001216157,0.501282742463,0.140311387,0.3173506434,0.6025585998,0.3147853227,0.2210855321,0.4117775048
51740213002,Urban,0.468042993721,0.100714489854,0.537537537538,0.800191201539,0.854961832061,0.740907247345,0.972277831065,0.485020242915,0.63,0.030424204332,0.802648233641,0.456073290167,0.320885887,0.3811897598,0.6578796833,0.2928491324,0.3805310191,0.4118304556
51810042801,Urban,0.352246167816,0.100934967796,0.523523523524,0.830362945274,0.862595419847,0.704605612962,0.968191401725,0.60661268556,0.677,0.065330198893,0.93975951266,0.523138105803,0.317619813,0.3727202021,0.6229901972,0.3475031401,0.228538384,0.4120333129
51121020800,Urban,0.443680057167,0.094453376206,0.515515515516,0.844900580212,0.776081424936,0.702735504015,0.920155340177,0.417813765182,0.674,0.022997491486,0.529873469417,0.361856461668,0.243017411,0.3623743627,0.5607989381,0.2825706953,0.5022871155,0.4121264124
51167030600,Urban,0.553562860194,0.027422058331,0.457457457457,0.902283926473,0.880407124682,0.614449611177,0.942138730033,0.387044534413,0.593,0.001145987987,0.681947216977,0.400057168621,0.0049889,0.2590779522,0.5444501154,0.2245406994,0.5026909775,0.4122406607
51191011000,Urban,0.265916267239,0.075677359078,0.665665665666,0.888444527195,0.899491094148,0.728163202538,0.942138730033,0.327125506073,0.613,0.001113784836,0.75120762211,0.566900668974,0.095183389,0.2866955764,0.7225465721,0.2220317197,0.2634278085,0.4123706761
51033030202,Urban,0.334773035667,0.093681917211,0.510510510511,0.934152839028,0.788804071247,0.666704513202,0.936894074194,0.476383265857,0.634,0.000244299765,0.815457820669,0.476730392034,0.088725771,0.2904164379,0.5531330273,0.2996295168,0.2795042894,0.4124005269
51710006603,Urban,0.467127190833,0.09922813036,0.493493493493,0.818141277483,0.899491094148,0.693956087999,0.933302447075,0.545209176788,0.554,0.040077376398,0.789310442782,0.411532165127,0.298454852,0.3541234605,0.5689167792,0.3096146665,0.3866798166,0.4125296288
51031020101,Urban,0.338929619903,0.070917759237,0.633633633634,0.926968499328,0.858778625954,0.675546226248,0.942138730033,0.415654520918,0.612,0.001278131951,0.823080703747,0.475106852616,0.064912301,0.2788898047,0.6400990402,0.2565913614,0.2785662773,0.4125555423
51087200107,Urban,0.501801938922,0.100501179245,0.654654654655,0.771632111006,0.765903307888,0.816333704284,0.973942899895,0.32645074224,0.7,0.032323079776,0.763422013603,0.497240305808,0.185527404,0.393699826,0.7775555825,0.2401533901,0.4244617818,0.4125935264
51175200100,Urban,0.150811452954,0.112143256855,0.585585585586,0.905724276397,0.912213740458,0.680774166946,0.989724489512,0.491363022942,0.657,0.000263177474,0.973308185677,0.506900211133,0.070746169,0.2771049402,0.6241951273,0.3058242007,0.068607494,0.413131605
51047930501,Urban,0.201997095228,0.067253839205,0.510510510511,0.937855656571,0.811704834606,0.679122260973,0.942138730033,0.533738191633,0.42,0.001404723647,0.589229408585,0.531984484041,0.098522523,0.2470580339,0.5667202298,0.2586205297,0.3006636253,0.4133186226
51087200305,Urban,0.505300692915,0.110053916905,0.547547547548,0.663080843244,0.701017811705,0.732986648178,0.999398201619,0.532118758435,0.697,0.033672280749,0.808667180699,0.4045144307,0.196905805,0.4065555169,0.6318385511,0.311594103,0.4038815419,0.4137271805
51143010100,Rural,0.377512653558,0.099224806202,0.475475475475,0.893395220577,0.917302798982,0.61410060622,0.974718840445,0.461943319838,0.548,0.000417530507,0.791817478522,0.393145568984,0.077718582,0.270019463,0.5192607498,0.2807830271,0.321858983,0.4137438069
51810041003,Urban,0.407769620109,0.100471380471,0.493493493493,0.81589946382,0.756997455471,0.721049306357,0.933302447075,0.544939271255,0.7,0.049881570137,0.70956841238,0.506935342541,0.362392828,0.3957792605,0.5955963954,0.3330610643,0.3852349996,0.4137971794
51177020407,Urban,0.320020869987,0.091760019915,0.581581581582,0.961976553483,0.90203562341,0.743873489978,0.995224311114,0.392037786775,0.57,0.002527392111,0.922198667765,0.546008062526,0.055263706,0.2742804675,0.7070649073,0.2462973845,0.2146390019,0.4139712096
51810044806,Urban,0.321360392944,0.145922406968,0.383383383383,0.848428512534,0.82951653944,0.697129424696,0.933302447075,0.515654520918,0.732,0.052128017519,0.509952455213,0.245903049985,0.283511659,0.380211198,0.4399514811,0.3568463797,0.425707443,0.4140951187
51510201801,Urban,0.404612679871,0.118611584327,0.723723723724,0.603192691217,0.823155216285,0.888841458195,0.933302447075,0.4330634278,0.803,0.076260392456,0.712201701718,0.471530998369,0.449894639,0.4945315612,0.8207647958,0.2939255725,0.38165434,0.4141397532
51173030400,Rural,0.40852612489,0.04323699422,0.594594594595,0.902023342443,0.868956743003,0.686391082899,0.942138730033,0.441835357625,0.555,0.00067404526,0.735834334722,0.430825740272,0.055958313,0.2726276429,0.6316483154,0.2356633677,0.3723838825,0.4141848844
51157950100,Rural,0.527363803342,0.053571428571,0.483483483483,0.912626106329,0.949109414758,0.728630920369,0.844922670068,0.375573549258,0.625,0.000299822438,0.797661216504,0.452258853668,0.133033978,0.2951120776,0.5911646357,0.2501888496,0.4251354935,0.4142265732
51700032126,Urban,0.439817561746,0.142587702754,0.565565565566,0.932054572605,0.599236641221,0.645491448426,0.999996492917,0.533873144399,0.814,0.062166516941,0.639957589097,0.234020424028,0.240989822,0.4072688376,0.5013050706,0.3756243255,0.4434393315,0.4145106873
51153900802,Urban,0.614943581383,0.110409308124,0.523523523524,0.827902576825,0.701017811705,0.712789123026,0.989653156162,0.439541160594,0.744,0.072551477847,0.719514104008,0.368675794914,0.20894118,0.4079802916,0.6123258265,0.307075008,0.5270666867,0.4147612355
51550020806,Urban,0.430773040827,0.117861704069,0.583583583584,0.810978199435,0.73155216285,0.772096277665,0.966062956395,0.52375168691,0.728,0.043072269423,0.838652410316,0.43185931468,0.271973047,0.4051556601,0.6568966308,0.3302575601,0.3357529548,0.4147661814
51810042400,Urban,0.368904106409,0.111668059036,0.532532532533,0.81819433948,0.815521628499,0.748795499976,0.933302447075,0.382726045884,0.688,0.054666514164,0.513043091771,0.435204050394,0.249790444,0.3755846771,0.6223570767,0.27667907,0.4578440108,0.4149468486
51197050402,Urban,0.413351503207,0.056269554753,0.532532532533,0.948045281694,0.944020356234,0.671973894495,0.942138730033,0.395546558704,0.642,0.000845055095,0.813971120133,0.451083050648,0.090908296,0.2733990255,0.6144480423,0.2511587481,0.3359797157,0.4149823408
51810041002,Urban,0.402845567256,0.136210131332,0.487487487487,0.752042357037,0.923664122137,0.686389340325,0.933302447075,0.473684210526,0.677,0.030343141229,0.883927208358,0.540318598145,0.367956092,0.3808835161,0.5951491068,0.3293039826,0.2928742039,0.4150419395
51031020200,Urban,0.353462508836,0.097437325905,0.512512512513,0.812009725351,0.860050890585,0.69653368211,0.942138730033,0.457759784076,0.586,0.004153096,0.831137744608,0.518854064483,0.094931552,0.2999679468,0.6004801586,0.2773758618,0.2847645091,0.4154864472
51550020906,Urban,0.431366377909,0.11676626826,0.560560560561,0.850979922069,0.617048346056,0.73961545524,0.933302447075,0.513900134953,0.686,0.044006160796,0.598627571853,0.403270393878,0.25924931,0.3969871307,0.5815493289,0.3269227128,0.4585124291,0.4155428611
51680000201,Urban,0.439092658614,0.104405552203,0.664664664665,0.83003535397,0.851145038168,0.820761531104,0.96778141967,0.373819163293,0.635,0.009829734169,0.956521996791,0.499846255957,0.113020309,0.3454001963,0.7729246464,0.2499373311,0.2815749562,0.4156741468
51680001700,Urban,0.352218435757,0.113238289206,0.523523523524,0.806375992786,0.687022900763,0.766901336968,0.878997257188,0.532118758435,0.674,0.021588326025,0.757959613019,0.487602928545,0.170926406,0.3616215098,0.5737205055,0.3298166004,0.321180687,0.4157845862
51700031702,Urban,0.486290043804,0.093964209888,0.592592592593,0.905225981729,0.778625954198,0.733084123427,0.972654054246,0.435627530364,0.646,0.058829604245,0.670817575789,0.459948239665,0.293314355,0.3775775955,0.6746323706,0.2814316776,0.4606625033,0.415801843
51165011000,Urban,0.246059467854,0.103278084715,0.417417417417,0.902153011736,0.858778625954,0.604288497115,0.861181620105,0.49379217274,0.687,0.000253183393,0.799278035545,0.510978903212,0.079514135,0.2672627106,0.4340158969,0.3344726787,0.224846831,0.4159846635
51161030702,Urban,0.535633116464,0.108033826638,0.544544544545,0.704547550251,0.821882951654,0.787866193819,0.993200165452,0.443049932524,0.671,0.037508897508,0.789376146186,0.358056945976,0.157193849,0.390164938,0.6750949587,0.2750050637,0.4352218534,0.4163461046
51185020600,Rural,0.410321614496,0.006786739755,0.498498498498,0.914364016911,0.898218829517,0.6447433395,0.999931585666,0.433603238866,0.558,0.000560779005,0.627911965169,0.494095051072,0.057899251,0.2478906658,0.6329597488,0.207864157,0.4286641869,0.4166556828
51167030500,Urban,0.433366955768,0.003628823224,0.531531531532,0.910756855811,0.9631043257,0.613465546801,0.989062781044,0.478947368421,0.417,0.001040494907,0.657378009071,0.484869058437,0.091792198,0.2292921857,0.6219923949,0.2013101883,0.4299863477,0.4166995037
51700032129,Urban,0.487594740454,0.1489616982,0.53953953954,0.910897321468,0.824427480916,0.73758236114,0.933302447075,0.447233468286,0.736,0.064726112202,0.857938291621,0.336767737134,0.213775444,0.3845223756,0.578629504,0.3422408946,0.3662136803,0.4168612591
51185021000,Rural,0.505154293439,0.006127605812,0.416416416416,0.879376916285,0.880407124682,0.658643418983,0.790944293461,0.477597840756,0.522,0.009468836789,0.424673302711,0.410483621153,0.170062338,0.2747629412,0.4678372318,0.2443540118,0.5994963685,0.4168724739
51073100500,Urban,0.32321973078,0.074243399871,0.545545545546,0.845993424634,0.909669211196,0.707452707078,0.942138730033,0.415654520918,0.627,0.004783833574,0.834174272479,0.528034838101,0.041280213,0.279281433,0.641092544,0.2547925411,0.2617725556,0.4169001732
51087200411,Urban,0.492874795557,0.143198439785,0.484484484484,0.695080692684,0.591603053435,0.747056029645,0.933302447075,0.520782726046,0.819,0.072229446339,0.627708413449,0.387567865562,0.267413259,0.4542604088,0.5478466402,0.3619094121,0.4873039541,0.4169010605
51145500200,Urban,0.291239506963,0.068787923635,0.568568568569,0.871477356916,0.903307888041,0.749433990088,0.942138730033,0.435357624831,0.659,0.001977717641,0.89885824233,0.585717787709,0.098692385,0.2919287568,0.6937315776,0.2621612755,0.2061274186,0.4169968474
51149850501,Urban,0.114479875554,0.109698558322,0.590590590591,0.932983047242,0.89058524173,0.712393014107,0.972893374692,0.493117408907,0.621,0.001066035337,0.870485065036,0.536760699757,0.105159019,0.2758830468,0.638122088,0.2991297707,0.0952539763,0.4170086916
51031020600,Urban,0.352152007801,0.099290342487,0.46046046046,0.880658900735,0.912213740458,0.659066864536,0.942138730033,0.412550607287,0.608,0.000675155713,0.732607117482,0.421751388781,0.058632859,0.2758514638,0.534063066,0.273766416,0.3340555508,0.4170285963
51145500400,Urban,0.173138985342,0.075383328687,0.546546546547,0.88612828255,0.926208651399,0.707297018956,0.935306128332,0.510796221323,0.716,0.000577435807,0.907232591979,0.52070321535,0.093206755,0.2802347163,0.6161623713,0.3035780972,0.1181174928,0.4173025862
51041100817,Urban,0.506186184017,0.086859395532,0.467467467467,0.749525112896,0.715012722646,0.692596117675,0.983152129884,0.560458839406,0.485,0.034767187877,0.602238682428,0.393209314324,0.128037097,0.3384944039,0.5529319487,0.2796339169,0.5097243858,0.417388404
51113930100,Urban,0.416643879083,0.072454516438,0.543543543544,0.905023734165,0.839694656489,0.690128741389,0.942138730033,0.373009446694,0.669,0.000701806597,0.794636283351,0.527367433938,0.080126866,0.2932695531,0.6353615976,0.2547276524,0.348169055,0.4176191482
51095080301,Urban,0.225811839912,0.116803219779,0.528528528529,0.863042387906,0.835877862595,0.734875326433,0.890558213238,0.466801619433,0.67,0.015898362414,0.735834334722,0.489715536678,0.140805378,0.3167640872,0.5726804685,0.3112667844,0.2428265881,0.4176574654
51036600100,Urban,0.409805024275,0.075338530981,0.484484484484,0.855789257536,0.964376590331,0.666165785469,0.942138730033,0.409986504723,0.646,0.000647394376,0.896328403645,0.470738041743,0.028617582,0.2713323202,0.5869404978,0.2640600239,0.2914881582,0.4177214734
51059415100,Urban,0.419226185255,0.110810810811,0.630630630631,0.680620235682,0.931297709924,0.797639911834,0.933302447075,0.320107962213,0.664,0.043768523752,0.65977038593,0.510733701089,0.286833597,0.3942206201,0.7489788507,0.239693378,0.4187401702,0.4178199252
51041100410,Urban,0.502534581233,0.072819859962,0.345345345345,0.973491821338,0.870229007634,0.729949286732,0.692176017577,0.465856950067,0.585,0.03211653543,0.627480383991,0.482580463918,0.205689931,0.3004919328,0.4204200769,0.3138898321,0.4942696472,0.4178394831
51510200801,Urban,0.424936409743,0.095652173913,0.742742742743,0.680970812432,0.903307888041,0.872390576681,0.933302447075,0.39649122807,0.664,0.045394227641,0.800521246999,0.520095384757,0.335837127,0.4198522614,0.845930721,0.2486388315,0.3510495239,0.4181547282
51059451900,Urban,0.46877112151,0.130376041432,0.653653653654,0.632348340315,0.843511450382,0.774861525245,0.999390227584,0.467206477733,0.742,0.15220985794,0.722496523194,0.407577887646,0.244318538,0.4531539265,0.7260218309,0.3064597383,0.4219000041,0.418186864
51670820400,Urban,0.469310284337,0.101798483207,0.534534534535,0.788790867846,0.905852417303,0.695160097924,0.872019499067,0.506342780027,0.605,0.022780953058,0.893033828878,0.361882102122,0.094009917,0.3188185975,0.5351703353,0.3095476091,0.3353607964,0.4186542485
51179010204,Urban,0.30851980456,0.085148173673,0.557557557558,0.797716876877,0.819338422392,0.758228599173,0.942138730033,0.44358974359,0.555,0.004494005217,0.634971860263,0.505237384367,0.117988807,0.3104446263,0.651801362,0.24949682,0.3528811624,0.4190249688
51177020106,Urban,0.225667375232,0.114285714286,0.56956956957,0.906418190018,0.933842239186,0.738991286911,0.942138730033,0.468286099865,0.638,0.005121411431,0.933478911461,0.49943932534,0.111304529,0.2918737893,0.6362535622,0.3004662257,0.1419862793,0.4190597544
51033030600,Urban,0.423337624278,0.099384141647,0.489489489489,0.841507021554,0.871501272265,0.651948067365,0.955843817568,0.408097165992,0.634,0.000670713899,0.76286031392,0.402237959897,0.041421192,0.2908568421,0.5469475159,0.2737931951,0.3691113513,0.4190865692
51810044808,Urban,0.351359386851,0.143367189905,0.497497497497,0.814217096428,0.685750636132,0.740379846344,0.999112477923,0.535627530364,0.759,0.06280835905,0.730915576924,0.485651243205,0.28719803,0.4091041177,0.6074145182,0.3547839814,0.3343556915,0.419196729
51069050300,Urban,0.431635314391,0.104522813309,0.516516516517,0.886179749791,0.832061068702,0.726643459934,0.999977391621,0.42334682861,0.698,0.001032721733,0.809002139225,0.383083536973,0.120626323,0.3292457125,0.6230827532,0.2845951144,0.3514768755,0.4192046462
51087200128,Urban,0.462332124302,0.099811979586,0.67967967968,0.88562999462,0.601781170483,0.849501482168,0.999000917718,0.434547908232,0.775,0.033159251243,0.784372381123,0.477426763734,0.19834003,0.4083135575,0.7797437184,0.28826935,0.3857966677,0.4192140376
51760020800,Urban,0.502602943984,0.122231473772,0.60960960961,0.637661347166,0.773536895674,0.822569125199,0.999802663949,0.475438596491,0.741,0.054841965814,0.75197802672,0.418616392496,0.340518994,0.4567841196,0.7382556638,0.3003205353,0.4308626601,0.4192974489
51033030400,Urban,0.228340616761,0.099779249448,0.335335335335,0.881538146938,0.924936386768,0.653132527785,0.942138730033,0.45020242915,0.583,0.000812851944,0.635005356115,0.489406111699,0.03400591,0.247122941,0.477003075,0.2816898706,0.2960113997,0.419299453
51059450800,Urban,0.480572080137,0.106023316062,0.604604604605,0.70837602592,0.861323155216,0.71845254393,0.980137407576,0.409986504723,0.728,0.049012085065,0.812827107935,0.522403750966,0.286044994,0.3973051697,0.7066475588,0.2831214617,0.3842269322,0.4193915039
51143011300,Rural,0.379220432465,0.103166175025,0.581581581582,0.876287932671,0.826972010178,0.689303523551,0.795681473213,0.43967611336,0.63,0.004561742879,0.732424178594,0.4154155167,0.111256345,0.3043463653,0.5096663381,0.3057355797,0.3533422124,0.4195562191
51099040400,Rural,0.240491773252,0.053921568627,0.673673673674,0.877565972581,0.882951653944,0.753609851557,0.942138730033,0.456950067476,0.718,0.001756737399,0.858961203428,0.503435884157,0.079587228,0.2959738528,0.7156745347,0.2649819734,0.1904789061,0.4196442512
51163930300,Rural,0.341181076159,0.085515473357,0.597597597598,0.906378229022,0.908396946565,0.724745088609,0.982414517037,0.418623481781,0.526,0.000588540342,0.839721700996,0.540715611976,0.105096844,0.2790330905,0.6948837613,0.2433909886,0.271680934,0.4199382649
51600300300,Urban,0.514434859328,0.108645054032,0.710710710711,0.740804268185,0.77989821883,0.811943996276,0.933302447075,0.455330634278,0.775,0.03863378688,0.893552112782,0.43116179837,0.309872421,0.4327760044,0.7486020266,0.3068043011,0.3670931324,0.4201590621
51153900410,Urban,0.600940181303,0.134503631961,0.495495495495,0.950448986978,0.651399491094,0.729292662956,0.75989480798,0.449932523617,0.795,0.039558794625,0.851802109079,0.364369535477,0.120164587,0.3711281773,0.4517779052,0.3728202567,0.449711143,0.4201804697
51115951400,Urban,0.413632048458,0.037283236994,0.526526526527,0.880831612933,0.910941475827,0.744207683054,0.942138730033,0.450472334683,0.545,0.001039384453,0.735834334722,0.524868098061,0.126171089,0.281785709,0.6744473644,0.2301341559,0.3760043418,0.4202790217
51171040202,Urban,0.530336938071,0.067238021036,0.515515515516,0.946768164257,0.863867684478,0.69707687519,0.999158709089,0.477867746289,0.62,0.000353124205,0.960647139872,0.426464596261,0.082861249,0.2934054218,0.6332066579,0.2753885336,0.3441710229,0.4203537619
51095080206,Urban,0.235538698476,0.074505977068,0.645645645646,0.908640072393,0.891857506361,0.819680481578,0.900027989117,0.516464237517,0.501,0.016023843657,0.817722655628,0.570138945542,0.171021237,0.2957199774,0.7214223239,0.2656508224,0.2079857881,0.4203927947
51085320602,Urban,0.450267388646,0.122900450635,0.437437437437,0.758919977088,0.90203562341,0.717212266677,0.99620941496,0.431174089069,0.715,0.012113936968,0.901978381003,0.457937453546,0.149944756,0.3468326543,0.6084814201,0.2992864253,0.3172990751,0.4205232642
51775010100,Urban,0.547500503047,0.117375027527,0.541541541542,0.778665974268,0.735368956743,0.710083340794,0.825728687057,0.34709851552,0.634,0.018559008942,0.571510102542,0.436287050719,0.16688041,0.3588844419,0.5412091918,0.2773232673,0.5546812607,0.4206196906
51177020310,Urban,0.198716328121,0.104120792702,0.605605605606,0.937021368573,0.815521628499,0.740181301786,0.864837327543,0.54048582996,0.657,0.002757255981,0.950795623122,0.562169237094,0.122379368,0.2938961599,0.6039301939,0.3332457527,0.1140498984,0.4206813318
51197050302,Rural,0.514992725171,0.015234899329,0.528528528529,0.963406539241,0.879134860051,0.678373661948,0.972662789811,0.491093117409,0.59,0.000424193228,0.933747908924,0.485442714195,0.001469152,0.2506960116,0.6445641151,0.2457025864,0.3470012201,0.420877483
